contrast,split,source_model,target_model,index,audio,query,delta_iou,source_prediction,target_prediction,ground_truth
exchange_increment,public,no_exchange_seed1,rbee_seed1,392,bY5zL4P3bR4_80_118.wav,people whispering,-0.01966417034287471,"[[9.75, 12.75], [17.8, 18.8]]","[[9.701, 12.701], [17.801, 18.801]]","[[9.8, 12.9], [18.0, 19.1]]"
exchange_increment,public,no_exchange_seed1,rbee_seed1,397,J6_-SaW_GUE_0_60.wav,basketball bounce,-0.3861938810770572,"[[34.5, 36.0]]","[[34.902, 36.513]]","[[34.3, 36.0]]"
exchange_increment,public,no_exchange_seed1,rbee_seed1,398,zbWFCrbyMYQ_20_105.wav,people crowd,-0.061343404836848414,"[[0.0, 2.0], [29.902, 31.902], [39.0, 40.0], [50.0, 51.0], [76.5, 77.5]]","[[0.0, 2.0], [29.802, 31.802], [39.0, 40.0], [50.0, 51.0], [56.0, 57.0], [76.0, 77.0], [80.0, 81.0]]","[[1.4, 2.7], [29.5, 31.5], [48.7, 50.4], [76.3, 79.8]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,2,fTcSVQJ2h8g_0_90.wav,police car siren,-0.09153840764525145,"[[59.01, 66.01]]","[[58.735, 66.513]]","[[59.0, 65.6]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,6,Knhb_BCn5Bc_55_75.wav,church bell ringing,-6.0120195300453205e-05,"[[0.0, 19.97]]","[[0.0, 19.99]]","[[11.4, 12.6]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,12,THhP1idrWXA_0_60.wav,people coughing,-0.10136363636363555,"[[37.802, 40.0]]","[[37.802, 38.802]]","[[37.8, 39.4]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,15,CHkE7YL08Zo_0_45.wav,people sneezing,-0.00684079601990123,"[[21.3, 22.3], [25.2, 26.2], [34.9, 35.9]]","[[21.308, 22.308], [25.0, 26.0], [34.908, 35.908]]","[[21.1, 21.9], [34.9, 35.5]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,37,SUFOgc9Pkd8_0_25.wav,dog barking,-0.011299435028248817,"[[5.855, 8.51]]","[[5.8, 8.5]]","[[5.9, 6.7], [7.3, 8.3]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,48,PxV5flu0hi4_10_70.wav,machine gun shooting,-0.16676250718803837,"[[56.65, 59.0]]","[[56.65, 58.0]]","[[56.8, 57.2], [58.2, 58.7]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,59,WChnH2EJr_8_0_30.wav,people burping,-0.005117215403597636,"[[4.0, 8.7], [18.8, 28.7]]","[[3.601, 8.701], [18.801, 28.701]]","[[25.7, 29.1]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,72,KwwcpaxWT5E_0_35.wav,chainsawing trees,-0.01462081963975076,"[[7.302, 27.802]]","[[7.302, 27.5]]","[[24.7, 27.8]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,80,VQc-haIJXSM_437_460.wav,ambulance siren,-0.054545454545454675,"[[12.0, 14.5]]","[[12.0, 14.8]]","[[11.5, 13.8]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,100,LVp7zH3yCi0_60_120.wav,cat meowing,-0.0137645107794373,"[[29.65, 33.0], [45.4, 46.4], [54.7, 55.7], [58.3, 59.3]]","[[29.65, 33.0], [45.45, 46.45], [54.7, 55.7], [58.3, 59.3]]","[[29.5, 33.0], [45.4, 46.2], [54.6, 55.6], [58.2, 59.0]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,116,Bad9JIBFoOI_20_80.wav,engine knocking,-0.014697567702502856,"[[0.0, 10.735]]","[[0.0, 10.902]]","[[0.1, 10.4]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,126,vGIs0GU1V6M_90_150.wav,hair dryer drying,-0.09999999999999998,"[[0.0, 10.0], [15.0, 50.0]]","[[0.0, 10.0], [15.0, 19.0], [22.0, 26.0], [30.0, 35.0], [40.0, 45.0], [48.0, 50.0]]","[[0.0, 8.3], [31.3, 50.0]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,131,OZVfvDBbwdI_556_587.wav,kid speaking,-0.002339995730898603,"[[5.701, 17.624], [21.624, 26.402]]","[[5.701, 17.701], [21.601, 26.401]]","[[9.3, 17.5], [21.5, 26.7], [5.6, 6.7]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,157,5TyhXTdRTmo_0_75.wav,people eating,-0.0004453788179291651,"[[60.0, 74.902]]","[[59.874, 74.965]]","[[66.6, 75.0]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,168,N9TTWfEjNwI_0_55.wav,people slurping,-0.044882224520280456,"[[40.802, 43.5], [49.201, 50.201]]","[[40.802, 43.902], [49.202, 50.202]]","[[9.0, 9.8], [40.7, 43.3], [49.0, 50.8]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,180,BBz-Jyr23M4_387_447.wav,playing acoustic guitar,-0.11483849188767159,"[[34.735, 35.735], [44.51, 48.51]]","[[34.802, 36.0], [44.5, 48.0]]","[[44.7, 49.0]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,181,BBz-Jyr23M4_540_620.wav,playing acoustic guitar,-0.03533591995099011,"[[3.902, 5.0], [15.902, 17.0]]","[[3.902, 5.0], [15.902, 20.0]]","[[3.7, 5.2], [15.5, 17.3], [19.7, 21.3], [23.8, 24.8]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,184,Tm4ZJWTQXng_0_90.wav,playing banjo,-0.004783404570983252,"[[0.0, 18.802]]","[[0.0, 18.902]]","[[1.1, 18.1]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,194,lql92_54KrQ_0_60.wav,playing drum kit,-0.00025551408494817185,"[[20.791, 32.51]]","[[20.791, 32.513]]","[[20.8, 32.5]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,222,FFJ4FGlW5Zo_160_220.wav,playing trumpet,-0.05698113207547162,"[[8.0, 10.5]]","[[8.302, 10.5]]","[[6.2, 11.5]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,246,EM7GxFZ7uSo_148_205.wav,skateboarding,-0.0177057205210875,"[[0.0, 1.0], [10.0, 11.0], [17.0, 18.0], [21.0, 22.0], [26.0, 27.0], [31.0, 32.0], [41.0, 42.0]]","[[0.0, 56.902]]","[[26.4, 31.6]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,248,-1q1otOq9TU_315_345.wav,skidding,-0.019165123631737613,"[[11.179, 20.0]]","[[11.0, 20.0]]","[[11.4, 19.9]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,306,hNKFL02U8W4_120_180.wav,playing erhu,-0.04459218903489914,"[[29.902, 31.402], [50.902, 53.402]]","[[30.0, 34.0], [50.902, 53.5]]","[[30.2, 31.5], [33.2, 34.2], [51.0, 53.4]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,308,hNKFL02U8W4_360_420.wav,playing erhu,-0.0010817307692310152,"[[30.5, 36.8], [44.3, 49.3], [52.0, 53.0]]","[[30.5, 36.5], [44.3, 49.3], [52.0, 53.0]]","[[30.6, 31.7], [34.9, 36.6], [44.5, 45.6], [48.3, 49.4], [52.3, 53.6]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,312,hpvneTcHaEI_20_80.wav,playing harmonica,-0.0649122807017542,"[[10.0, 11.0], [15.0, 16.0], [20.0, 21.0], [25.0, 26.0], [33.0, 34.0], [47.0, 48.0]]","[[10.0, 11.0], [15.0, 16.0], [20.0, 21.0], [25.0, 26.0], [30.0, 31.0], [35.0, 36.0], [40.0, 41.0]]","[[33.0, 35.6]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,326,u2c41xBR9L4_120_180.wav,playing synthesizer,-0.002314500039799605,"[[49.457, 59.902]]","[[49.402, 59.902]]","[[49.5, 50.6], [52.4, 53.9], [55.7, 56.9], [59.0, 60.0]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,337,uvBbvPUfYfE_120_180.wav,playing ukulele,-0.12353982300884969,"[[20.75, 22.5], [32.75, 34.5], [52.75, 53.75]]","[[20.75, 22.302], [32.75, 34.0], [52.75, 53.75]]","[[20.8, 22.8], [32.7, 35.3]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,344,KT-rYg9B_CM_420_480.wav,skateboarding,-0.07886363636363652,"[[6.51, 8.965]]","[[6.902, 9.01]]","[[6.2, 10.6]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,348,qiV8azj6bDY_360_420.wav,train horning,-0.04541832669322876,"[[50.51, 52.51]]","[[50.624, 52.51]]","[[50.0, 52.4]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,363,Ir-KZH0uEC0_0_60.wav,playing tabla,-0.020033442493335385,"[[55.735, 56.735], [59.0, 59.902]]","[[55.731, 56.731], [59.0, 59.957]]","[[55.8, 56.5], [58.9, 59.8]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,372,GDE8R51FqJw_145_190.wav,hammering nails,-0.030670294335889303,"[[4.457, 6.0], [12.5, 14.5]]","[[4.457, 6.0], [12.624, 14.5]]","[[4.5, 6.4], [12.5, 14.6]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,384,ckHzSVkWpII_0_80.wav,playing cornet,-0.02497565725413753,"[[40.0, 44.0]]","[[39.902, 44.01]]","[[40.1, 43.9]]"
exchange_increment,public,no_exchange_seed2,rbee_seed2,392,bY5zL4P3bR4_80_118.wav,people whispering,-0.05640829290569216,"[[9.791, 12.791], [17.846, 18.846]]","[[9.701, 12.701], [17.801, 18.801]]","[[9.8, 12.9], [18.0, 19.1]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,3,esc_test_10000_v0.wav,"dog, and then crying baby",-0.04310833806012482,"[[15.5, 25.0]]","[[15.5, 25.5]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,12,esc_test_10001_v1.wav,crying baby followed by keyboard typing,-0.01834663897362665,"[[17.7, 28.3]]","[[17.7, 28.5]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,19,esc_test_10002_v0.wav,"sea waves, and then rooster",-0.024390243902439046,"[[14.75, 25.0]]","[[14.75, 24.75]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,28,esc_test_10003_v1.wav,chainsaw followed by thunderstorm,-0.031818181818181634,"[[17.65, 28.3]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,44,esc_test_10005_v1.wav,dog followed by fireworks,-0.028169014084507116,"[[17.65, 28.3]]","[[17.65, 28.0]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,71,esc_test_10008_v1.wav,"vacuum cleaner, and then crying baby",-0.027145284621920118,"[[1.97, 12.67]]","[[1.97, 12.97]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,130,esc_test_10016_v0.wav,"chainsaw, and then dog",-0.00585365853658526,"[[1.65, 11.75]]","[[1.7, 11.74]]","[[1.5, 11.75]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,159,esc_test_10019_v1.wav,"vacuum cleaner, and then chainsaw",-0.008083140877597983,"[[2.0, 12.65], [17.65, 28.3]]","[[2.0, 12.65], [17.65, 28.65]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,196,esc_test_10024_v1.wav,clapping followed by crying baby,-0.01338500209467941,"[[17.65, 28.5]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,198,esc_test_10024_v1.wav,"clapping, and then crying baby",-0.01338500209467941,"[[17.65, 28.5]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,206,esc_test_10025_v1.wav,"dog, and then thunderstorm",-0.0046948356807512415,"[[17.75, 28.3]]","[[17.75, 28.25]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,212,esc_test_10026_v1.wav,sea waves followed by thunderstorm,-0.39308773262438285,"[[1.97, 28.0]]","[[1.97, 7.0]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,249,esc_test_10031_v0.wav,sea waves followed by keyboard typing,-0.4878048780487805,"[[14.75, 24.75]]","[[19.75, 24.75]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,251,esc_test_10031_v0.wav,"sea waves, and then keyboard typing",-0.024390243902439046,"[[14.75, 25.0]]","[[14.75, 24.75]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,254,esc_test_10031_v1.wav,"keyboard typing, and then sea waves",-0.031818181818181634,"[[17.65, 28.3]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,286,esc_test_10035_v1.wav,"crying baby, and then sea waves",-0.018433179723502224,"[[17.65, 28.3]]","[[17.65, 28.5]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,292,esc_test_10036_v1.wav,dog followed by keyboard typing,-0.0036491677336745187,"[[17.65, 28.0]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed0,setpo_seed0,304,esc_test_10038_v0.wav,fireworks followed by keyboard typing,-1.0,"[[1.5, 11.75]]","[[14.75, 19.75]]","[[1.5, 11.75]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,12,esc_test_10001_v1.wav,crying baby followed by keyboard typing,-0.4951262322878588,"[[17.67, 28.67]]","[[17.67, 22.67]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,14,esc_test_10001_v1.wav,"crying baby, and then keyboard typing",-0.4951262322878588,"[[17.67, 28.67]]","[[17.67, 22.67]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,23,esc_test_10002_v1.wav,"sea waves, and then rooster",-0.006632114786094712,"[[2.0, 9.75]]","[[1.97, 9.701]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,28,esc_test_10003_v1.wav,chainsaw followed by thunderstorm,-0.031818181818181634,"[[17.65, 28.3]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,35,esc_test_10004_v0.wav,"keyboard typing, and then clapping",-0.019535874970400102,"[[14.7, 25.0]]","[[14.75, 24.75]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,71,esc_test_10008_v1.wav,"vacuum cleaner, and then crying baby",-0.0027241065490566374,"[[1.97, 12.67]]","[[1.97, 12.601]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,88,esc_test_10011_v0.wav,clapping followed by vacuum cleaner,-0.11319383900029062,"[[1.5, 20.0]]","[[1.5, 24.75]]","[[1.5, 11.75]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,109,esc_test_10013_v1.wav,clapping followed by chainsaw,-0.5071428571428571,"[[2.0, 23.0]]","[[22.3, 23.3]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,111,esc_test_10013_v1.wav,"clapping, and then chainsaw",-0.5,"[[2.0, 23.3]]","[[22.3, 23.3]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,150,esc_test_10018_v1.wav,"sea waves, and then vacuum cleaner",-0.031818181818181634,"[[17.65, 28.3]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,195,esc_test_10024_v0.wav,"crying baby, and then clapping",-0.019512195121951126,"[[14.8, 25.0]]","[[14.8, 24.8]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,196,esc_test_10024_v1.wav,clapping followed by crying baby,-0.01338500209467941,"[[17.65, 28.5]]","[[17.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,204,esc_test_10025_v1.wav,dog followed by thunderstorm,-0.0046948356807512415,"[[17.75, 28.3]]","[[17.75, 28.25]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,206,esc_test_10025_v1.wav,"dog, and then thunderstorm",-0.0046948356807512415,"[[17.75, 28.3]]","[[17.75, 28.25]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,215,esc_test_10026_v1.wav,"thunderstorm, and then sea waves",-0.001863908432216732,"[[1.97, 12.65]]","[[1.97, 12.67]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,249,esc_test_10031_v0.wav,sea waves followed by keyboard typing,-0.024390243902439046,"[[14.75, 25.0]]","[[14.75, 24.75]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,252,esc_test_10031_v1.wav,keyboard typing followed by sea waves,-0.008595641646489072,"[[7.65, 28.3]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,303,esc_test_10037_v1.wav,"sea waves, and then chainsaw",-0.0006515748358391082,"[[1.957, 12.65]]","[[1.95, 12.65]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed1,setpo_seed1,304,esc_test_10038_v0.wav,fireworks followed by keyboard typing,-1.0,"[[1.5, 11.75]]","[[14.75, 19.75]]","[[1.5, 11.75]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,12,esc_test_10001_v1.wav,crying baby followed by keyboard typing,-0.5305164319248827,"[[17.7, 28.3]]","[[17.7, 22.65]]","[[17.65, 28.3]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,73,esc_test_10009_v0.wav,fireworks followed by clapping,-0.0184672206832871,"[[16.5, 25.58]]","[[16.7, 25.58]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,93,esc_test_10011_v1.wav,vacuum cleaner followed by clapping,-0.00402132236042263,"[[2.0, 12.65]]","[[1.957, 12.65]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,109,esc_test_10013_v1.wav,clapping followed by chainsaw,-0.5071428571428571,"[[2.0, 23.0]]","[[23.3, 28.3]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,125,esc_test_10015_v1.wav,keyboard typing followed by chainsaw,-0.007417840375586904,"[[2.0, 11.65]]","[[2.088, 11.659]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,215,esc_test_10026_v1.wav,"thunderstorm, and then sea waves",-0.001863908432216732,"[[1.97, 12.65]]","[[1.97, 12.67]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,297,esc_test_10037_v0.wav,sea waves followed by chainsaw,-0.046511627906976716,"[[14.75, 25.0]]","[[14.75, 25.5]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,299,esc_test_10037_v0.wav,"sea waves, and then chainsaw",-0.046511627906976716,"[[14.75, 25.0]]","[[14.75, 25.5]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,303,esc_test_10037_v1.wav,"sea waves, and then chainsaw",-0.0006515748358391082,"[[1.957, 12.65]]","[[1.95, 12.65]]","[[2.0, 12.65]]"
SetPO_minus_equal_updates,relation,continue_rbee_seed2,setpo_seed2,305,esc_test_10038_v0.wav,keyboard typing followed by fireworks,-0.32786885245901637,"[[6.75, 11.75], [14.75, 19.75]]","[[6.75, 11.75]]","[[14.75, 25.0]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,12,THhP1idrWXA_0_60.wav,people coughing,-0.10136363636363555,"[[37.802, 40.0]]","[[37.802, 38.802]]","[[37.8, 39.4]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,15,CHkE7YL08Zo_0_45.wav,people sneezing,-0.04166666666666724,"[[21.3, 22.3], [25.3, 26.3], [34.9, 35.9]]","[[21.3, 22.3], [25.3, 26.3], [35.0, 36.0]]","[[21.1, 21.9], [34.9, 35.5]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,16,b62RgDBmly8_0_58.wav,female singing,-0.014271064775252251,"[[48.735, 57.902]]","[[48.902, 57.902]]","[[46.2, 52.2]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,47,0QTme5iyg4A_161_221.wav,fireworks banging,-0.3423305666296325,"[[5.0, 6.0]]","[[5.291, 6.291]]","[[4.9, 5.7]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,72,KwwcpaxWT5E_0_35.wav,chainsawing trees,-0.01462081963975076,"[[7.302, 27.802]]","[[7.302, 27.5]]","[[24.7, 27.8]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,95,sXSDR4qLkuQ_120_180.wav,bull bellowing,-0.11041911130336265,"[[57.51, 59.965]]","[[57.51, 59.01]]","[[31.6, 36.1], [47.0, 48.0], [57.6, 59.9]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,102,3mTd8ZTG_cc_305_365.wav,chainsawing trees,-0.020439535163908396,"[[0.0, 3.0], [14.457, 24.5]]","[[0.0, 3.0], [13.0, 24.0]]","[[16.6, 18.2], [20.4, 22.7]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,124,upcu7SKNGV4_40_80.wav,frog croaking,-0.39904687217228696,"[[0.0, 1.0], [6.25, 12.0]]","[[0.0, 12.0]]","[[0.3, 1.0], [6.4, 12.1]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,143,QW_m5t16010_82_118.wav,orchestra,-0.018796992481203034,"[[0.0, 13.5]]","[[0.0, 13.0]]","[[2.0, 26.6]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,149,l22_mm7qDoI_0_60.wav,people cheering,-0.03158936596973638,"[[36.902, 39.51], [48.51, 51.51]]","[[36.735, 39.0], [48.5, 51.5]]","[[10.0, 20.0], [37.2, 41.0], [48.7, 52.3]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,151,aISXCw0Pi94_33_93.wav,people clapping,-0.2641666666666668,"[[27.0, 29.0], [34.902, 36.902]]","[[27.0, 28.0], [34.902, 36.0]]","[[26.3, 29.9], [34.6, 38.2]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,175,k-dhOJF2MuY_280_325.wav,people whispering,-0.11828789856106817,"[[1.601, 2.601], [11.701, 23.5], [27.3, 29.0], [30.8, 34.5], [36.9, 39.5], [41.2, 44.9]]","[[1.601, 2.601], [11.701, 12.701], [14.601, 15.601], [19.0, 21.0], [22.201, 23.201], [27.3, 28.3], [30.701, 34.7]]","[[14.9, 23.7]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,180,BBz-Jyr23M4_387_447.wav,playing acoustic guitar,-0.11483849188767159,"[[34.701, 35.701], [44.51, 48.51]]","[[34.802, 36.0], [44.5, 48.0]]","[[44.7, 49.0]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,182,_5TXy_J6xJI_120_180.wav,playing badminton,-0.01622066259795757,"[[44.201, 48.51], [54.01, 55.01]]","[[44.0, 48.0], [58.0, 59.0]]","[[42.2, 43.1], [45.4, 49.2], [54.3, 60.0]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,184,Tm4ZJWTQXng_0_90.wav,playing banjo,-0.014759786911685668,"[[0.0, 18.5]]","[[0.0, 18.802]]","[[1.1, 18.1]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,203,Zc-EcRFrxcA_775_835.wav,playing harmonica,-0.08072944029096707,"[[46.902, 56.902]]","[[46.902, 55.902]]","[[47.1, 56.8]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,220,TflgyCIZEYM_131_170.wav,playing trombone,-0.017456773264933112,"[[15.588, 20.0]]","[[15.5, 20.0]]","[[15.7, 20.2]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,242,eyOPSZ9mFz0_210_260.wav,sheep bleating,-0.018350709422376488,"[[10.902, 13.51], [19.457, 20.457]]","[[10.902, 13.51], [19.402, 20.402]]","[[11.4, 13.6], [19.5, 20.5], [38.1, 39.2]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,259,yTA0nmQVfq4_0_33.wav,train wheels squealing,-0.005555555555555869,"[[9.402, 19.124]]","[[9.457, 19.124]]","[[9.4, 19.3]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,306,hNKFL02U8W4_120_180.wav,playing erhu,-0.10173531018762205,"[[30.0, 34.0], [50.902, 53.5]]","[[30.0, 31.0], [50.902, 53.0]]","[[30.2, 31.5], [33.2, 34.2], [51.0, 53.4]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,316,VW0H8b2OHSM_44_104.wav,playing harp,-0.015337268686166139,"[[14.457, 21.0], [48.0, 55.0]]","[[14.457, 21.0], [48.0, 59.902]]","[[14.5, 15.9], [17.4, 21.4], [48.2, 49.6], [54.0, 56.4]]"
SetPO_minus_equal_updates,public,continue_rbee_seed0,setpo_seed0,340,28YVOGk5uGY_50_110.wav,playing violin,-0.04123711340206171,"[[15.5, 18.9], [35.3, 41.3]]","[[15.5, 18.5], [35.3, 41.3]]","[[15.6, 19.2]]"
